beta,se,ci_low,ci_high,p_raw,dimension,panel,group_code,group_name,comparison,p_holm
1.622196312080441,0.18012891990527874,1.2691436290660947,1.9752489950947874,2.1419352196480828e-19,Correctness/reliability,Expert,2,RAG,RAG vs clinic physicians,4.712257483225782e-18
0.4136146427431251,0.18028470423231888,0.06025662244778013,0.7669726630384701,0.021777270021260602,Correctness/reliability,Parent,2,RAG,RAG vs clinic physicians,0.0653318100637818
1.4273791232945245,0.18084946983854894,1.0729141624109686,1.7818440841780805,2.9586848295102725e-15,Correctness/reliability,Expert,3,RAG+Focus,RAG+Focus vs clinic physicians,5.32563269311849e-14
0.37571167451391885,0.18115907841135465,0.02063988082766377,0.7307834682001739,0.038085593448139034,Correctness/reliability,Parent,3,RAG+Focus,RAG+Focus vs clinic physicians,0.07617118689627807
1.5890164162497915,0.16054219931265895,1.27435370559698,1.903679126902603,4.2548401987756903e-23,Clarity,Expert,2,RAG,RAG vs clinic physicians,9.786132457184088e-22
0.633950714900025,0.16071024163074973,0.3189586413037555,0.9489427884962944,7.990611698371551e-05,Clarity,Parent,2,RAG,RAG vs clinic physicians,0.0006392489358697241
1.395079858104122,0.16123105718810302,1.07906698601544,1.7110927301928038,5.0306350167435965e-18,Clarity,Expert,3,RAG+Focus,RAG+Focus vs clinic physicians,1.0564333535161553e-16
0.7498051055289727,0.16156112298859482,0.4331453044713269,1.0664649065866185,3.4672781371461086e-06,Clarity,Parent,3,RAG+Focus,RAG+Focus vs clinic physicians,4.16073376457533e-05
1.6823041055045163,0.16944645428183047,1.3501890551121285,2.014419155896904,3.137620826673255e-23,Completeness,Expert,2,RAG,RAG vs clinic physicians,7.530289984015812e-22
0.7050734141126159,0.16962023385213254,0.37261775576243616,1.0375290724627957,3.2276937147996026e-05,Completeness,Parent,2,RAG,RAG vs clinic physicians,0.0002904924343319642
1.4209551040169177,0.1701718364750444,1.0874183045258308,1.7544919035080047,6.819415996287364e-17,Completeness,Expert,3,RAG+Focus,RAG+Focus vs clinic physicians,1.3638831992574726e-15
0.8089216242927358,0.17049447743442428,0.47475244852126425,1.1430908000642075,2.0895794001627494e-06,Completeness,Parent,3,RAG+Focus,RAG+Focus vs clinic physicians,2.7164532202115744e-05
1.3211461540237168,0.16451781893764042,0.9986912289059415,1.6436010791414921,9.71444958417753e-16,Empathy,Expert,2,RAG,RAG vs clinic physicians,1.8457454209937308e-14
0.7161929686548775,0.16469319753752665,0.39339430148132526,1.0389916358284297,1.3697851291457954e-05,Empathy,Parent,2,RAG,RAG vs clinic physicians,0.00015067636420603749
1.2067332537938174,0.1652311364568827,0.8828802263383273,1.5305862812493074,2.8078536078209466e-13,Empathy,Expert,3,RAG+Focus,RAG+Focus vs clinic physicians,4.773351133295609e-12
0.8404865157436283,0.16555162887595404,0.5160053231467584,1.1649677083404981,3.8367372860085756e-07,Empathy,Parent,3,RAG+Focus,RAG+Focus vs clinic physicians,5.371432200412006e-06
1.2816493982432613,0.18605217831979562,0.9169871287364619,1.6463116677500607,5.632206868678633e-12,Fair and non-misleading,Expert,2,RAG,RAG vs clinic physicians,9.011530989885813e-11
0.7028113680120308,0.18618248454922492,0.33789369829555,1.0677290377285116,0.00016010253754206248,Fair and non-misleading,Parent,2,RAG,RAG vs clinic physicians,0.0011207177627944372
1.1147891856652223,0.18681842901775142,0.7486250647904296,1.4809533065400151,2.413099841532984e-09,Fair and non-misleading,Expert,3,RAG+Focus,RAG+Focus vs clinic physicians,3.619649762299476e-08
0.7852121210403906,0.1871290292660703,0.4184392236788928,1.1519850184018885,2.715503796883527e-05,Fair and non-misleading,Parent,3,RAG+Focus,RAG+Focus vs clinic physicians,0.0002715503796883527
0.3651773047007182,0.10875476247234446,0.15201797025492306,0.5783366391465133,0.0007856396464187476,Perceived absence of bias,Expert,2,RAG,RAG vs clinic physicians,0.004713837878512485
0.19930956617194684,0.10891938465437172,-0.014172427750621719,0.4127915600945154,0.0672676614612734,Perceived absence of bias,Parent,2,RAG,RAG vs clinic physicians,0.07617118689627807
0.2968510220408646,0.10927078907861075,0.08268027544678755,0.5110217686349416,0.006594533314733665,Perceived absence of bias,Expert,3,RAG+Focus,RAG+Focus vs clinic physicians,0.027558659547388172
0.30406722126591557,0.10955413171344278,0.08934112310756773,0.5187933194242634,0.0055117319094776344,Perceived absence of bias,Parent,3,RAG+Focus,RAG+Focus vs clinic physicians,0.027558659547388172
